"Entry ID","Collection Temperature","Experimental Method","Matthews Coefficient","Percent Solvent Content","Crystallization Method","pH","Crystal Growth Procedure","Temp (K)","Deposition Date","PDB ID","Resolution (Å)","Average B Factor","R Free","R Work","R All","R Observed","High Resolution Limit","Reflections For Refinement","Structure Determination Method",
"4W58",100,"X-RAY DIFFRACTION",2.62,53.1,"VAPOR DIFFUSION, HANGING DROP",7.5,"20% (w/v) PEGF-4000, 10% 2-propanol, 0.1 M HEPES, 50 mM 2-mercaptoethanol, 50 mM 2-hydroxyethyl disulfide",277,"2014-08-16","4W58","1.8",18.4039,0.1843,0.1611,,0.1624,1.8,19779,"MOLECULAR REPLACEMENT",
"4W4X",100,"X-RAY DIFFRACTION",2.39,48.5,"VAPOR DIFFUSION, HANGING DROP",,"PEG 3350, ammonium tartrate",277,"2014-08-15","4W4X","2.65",50.73,0.2838,0.1922,,0.1968,2.65,12151,
"4W59",100,"X-RAY DIFFRACTION",2.58,52.38,"VAPOR DIFFUSION, HANGING DROP",7.5,"20% (w/v) PEGF-4000, 10% 2-propanol, 0.1 M HEPES, 50 mM 2-mercaptoethanol, 50 mM 2-hydroxyethyl disulfide",277,"2014-08-16","4W59","1.39",16.1706,0.1873,0.1757,,0.176,1.39,41645,"MOLECULAR REPLACEMENT",
"4W6K",100,"X-RAY DIFFRACTION",2.59,52.45,"VAPOR DIFFUSION, HANGING DROP",4.6,"0.5M KSCN, 0.1M NaAcetate pH 4.6",298,"2014-08-20","4W6K","2.877",,0.2941,0.2491,,0.2536,2.877,13190,"MOLECULAR REPLACEMENT",
"4W6L",100,"X-RAY DIFFRACTION",2.78,55.76,"VAPOR DIFFUSION, HANGING DROP",5,"1.5M NaNO3, 0.1M NaAcetate pH 5.0",298,"2014-08-20","4W6L","2.45",,0.278,0.2521,,0.2548,2.45,11387,"MOLECULAR REPLACEMENT",
"4W6M",100,"X-RAY DIFFRACTION",3.11,60.48,"VAPOR DIFFUSION, HANGING DROP",4.6,"10% PEG3350, 0.1M NaAcetate pH 4.6, 0.2M NaCl",298,"2014-08-20","4W6M","2.794",,0.285,0.261,,0.263,2.794,32657,"MOLECULAR REPLACEMENT",
"4W6N",100,"X-RAY DIFFRACTION",2.38,48.4,"VAPOR DIFFUSION, HANGING DROP",6.5,"10% PEG6000, 0.1M Hepes pH 6.5",298,"2014-08-20","4W6N","3.375",,0.3626,0.3162,,0.3209,3.375,20936,"MOLECULAR REPLACEMENT",
"4W6O",100,"X-RAY DIFFRACTION",2.93,57.95,"VAPOR DIFFUSION, HANGING DROP",8.5,"20% PEG6000, 0.1M Bicine pH 8.5",298,"2014-08-20","4W6O","2.6",,0.311,0.262,,0.267,2.6,10509,"MOLECULAR REPLACEMENT",
"4W70",150,"X-RAY DIFFRACTION",2.15,42.79,"VAPOR DIFFUSION, HANGING DROP",7,"0.1 M HEPES pH 7.0, 1.6 M Ammonium Sulfate",290,"2014-08-21","4W70","2.28",15.506,0.23638,0.18784,,0.19008,2.28,5880,"MOLECULAR REPLACEMENT",
"4W6P",100,"X-RAY DIFFRACTION",2.47,50.23,"VAPOR DIFFUSION, HANGING DROP",5,"1.3M NaNO3, 0.1M NaAcetate pH 5.0",298,"2014-08-20","4W6P","3.085",,0.2789,0.2323,,0.237,3.085,39137,"MOLECULAR REPLACEMENT",
"4W71",100,"X-RAY DIFFRACTION",1.47,16.54,"VAPOR DIFFUSION, SITTING DROP",8.5,"0.1 M Tris and 10-14 % ethanol",293,"2014-08-21","4W71","1",5.7137,0.1534,0.1176,,0.119,1,3018,"AB INITIO PHASING",
"4W6Q",100,"X-RAY DIFFRACTION",2.36,47.91,"VAPOR DIFFUSION, HANGING DROP",,"PEG 3350, Ammonium Sulfate, Tris, Glycerol",293,"2014-08-20","4W6Q","2.7",,0.284,0.1842,,0.1866,2.7,40252,
"4W72",100,"X-RAY DIFFRACTION",2.31,46.69,"VAPOR DIFFUSION, HANGING DROP",4.5,"20% PEG3000, 0.1M Acetate pH 4.5",298,"2014-08-21","4W72","2",,0.235,0.19,,0.194,2,33364,"MOLECULAR REPLACEMENT",
"4W6R",100,"X-RAY DIFFRACTION",2.39,48.63,"VAPOR DIFFUSION, HANGING DROP",,"20% PEG3350, 0.2M NaSCN",298,"2014-08-20","4W6R","3.471",,0.357,0.307,,0.312,3.471,46046,"MOLECULAR REPLACEMENT",
"4W73",100,"X-RAY DIFFRACTION",1.83,32.76,"VAPOR DIFFUSION, HANGING DROP",8,"20% PEG1000, 0.1M Imidazole pH8.0, 0.2M Ca(OAc)2",298,"2014-08-21","4W73","2.79",,0.297,0.221,,0.229,2.79,9856,"MOLECULAR REPLACEMENT",
"4W6C",100,"X-RAY DIFFRACTION",2.62,53.11,"VAPOR DIFFUSION, HANGING DROP",8,"35% MPD, 0.1M Imidazole pH 8.0, 0.2M MgCl2",298,"2014-08-20","4W6C","2.4924",,0.2761,0.248,,0.2506,2.4924,19278,"MOLECULAR REPLACEMENT",
"4W6D",100,"X-RAY DIFFRACTION",6.18,80.08,"VAPOR DIFFUSION, HANGING DROP",6.75,"1.5M MgSO4, 0.5% Glycerol, 0.1M MES pH 6.75",298,"2014-08-20","4W6D","3.45",,0.267,0.236,,0.239,3.45,17861,"MOLECULAR REPLACEMENT",
"4W6E",93,"X-RAY DIFFRACTION",2.86,56.92,"VAPOR DIFFUSION, SITTING DROP",5,"1.4 Sodium Formate, 0.1 Sodium Acetate pH 5",293,"2014-08-20","4W6E","1.95",40.85,0.2541,0.2047,,0.2071,1.95,20430,"MOLECULAR REPLACEMENT",
"4W6F",100,"X-RAY DIFFRACTION",5.77,78.67,"VAPOR DIFFUSION, HANGING DROP",8,"10% 2-propanol, 0.1M Imidazole pH 8.0, 5mM NiCl2",298,"2014-08-20","4W6F","2.7",,0.238,0.204,,0.208,2.7,33533,"MOLECULAR REPLACEMENT",
"4W6G",100,"X-RAY DIFFRACTION",3.12,60.58,"VAPOR DIFFUSION, HANGING DROP",4.5,"20% 1,4-Butanediol, 0.1M Acetate pH 4.5",298,"2014-08-20","4W6G","3.024",,0.27,0.248,,0.251,3.024,12847,"MOLECULAR REPLACEMENT",
"4W6H",100,"X-RAY DIFFRACTION",3.25,62.2,"VAPOR DIFFUSION, HANGING DROP",8,"0.1M SPG Buffer pH8.0,25% PEG-1500",298,"2014-08-20","4W6H","1.953",,0.19,0.166,,0.169,1.953,49487,"MOLECULAR REPLACEMENT",
"4W6I",100,"X-RAY DIFFRACTION",2.72,54.8,"VAPOR DIFFUSION, HANGING DROP",7.4,"1.4M MgSO4, 0.1M BTP pH 7.4",298,"2014-08-20","4W6I","2.625",,0.316,0.268,,0.273,2.625,17280,"MOLECULAR REPLACEMENT",
"4W6J",100,"X-RAY DIFFRACTION",2.87,57.16,"VAPOR DIFFUSION, HANGING DROP",4.5,"35% MPD, 0.1M Na Acetate pH 4.5",298,"2014-08-20","4W6J","1.702",,0.212,0.189,,0.191,1.702,67250,"MOLECULAR REPLACEMENT",
"4W5Z",100,"X-RAY DIFFRACTION",2.18,43.64,"VAPOR DIFFUSION, HANGING DROP",5.5,"45% v/v MPD, 0.2M ammonium acetate and 0.1M Bis Tris pH 5.5.",292,"2014-08-19","4W5Z","1.32",22.0961,0.1501,0.1107,,0.1113,1.32,74674,"MOLECULAR REPLACEMENT",
"4W6A",100,"X-RAY DIFFRACTION",2.89,57.45,"VAPOR DIFFUSION, HANGING DROP",4.6,"2.0M NaFormate, 0.1M Na Acetate pH 4.6",298,"2014-08-20","4W6A","2.991",,0.24,0.191,,0.196,2.991,12988,"MOLECULAR REPLACEMENT",
"4VUB",120,"X-RAY DIFFRACTION",1.89,35.05,,4.5,"pH 4.5",,"1998-04-17","4VUB","1.45",,0.218,0.181,,0.181,1.45,13129,"MOLECULAR SUBSTITUTION",
"4W6B",100,"X-RAY DIFFRACTION",2.19,43.84,"VAPOR DIFFUSION, HANGING DROP",8.5,"14% PEG-4000, 0.2M MgCl2, 0.1M Tris pH 8.5",298,"2014-08-20","4W6B","1.9",,0.202,0.167,,0.169,1.9,37279,"MOLECULAR REPLACEMENT",
"4W5R",100,"X-RAY DIFFRACTION",2.07,40.64,"VAPOR DIFFUSION, HANGING DROP",,"PEG 3350, Isopropanol, Tris, Phenol, Magnesium",293,"2014-08-18","4W5R","2.5",,0.234,0.1946,,0.1966,2.5,30398,"MOLECULAR REPLACEMENT",
"4W63",100,"X-RAY DIFFRACTION",4.17,70.53,"VAPOR DIFFUSION, HANGING DROP",6,"30% PRG200, 100mM MES",277,"2014-08-20","4W63","2.8",58.79,0.26,0.192,,0.195,2.8,21631,"MOLECULAR REPLACEMENT",
"4W5S",93,"X-RAY DIFFRACTION",2.85,56.78,"VAPOR DIFFUSION, HANGING DROP",6.5,"15% Peg 3350, PCTP Buffer pH 6.5, 100 mM MgCl2",293,"2014-08-18","4W5S","2.8",46.71,0.2632,0.1974,,0.2004,2.8,6993,
"4W64",100,"X-RAY DIFFRACTION",2.45,52,"VAPOR DIFFUSION, SITTING DROP",,"2.0 M Ammonium Sulfate and 0.1 M Hepes",277,"2014-08-20","4W64","1.55",,0.1977,0.1681,,0.1695,1.55,79916,"MOLECULAR REPLACEMENT",
"4W5T",100,"X-RAY DIFFRACTION",2.1,41.52,"VAPOR DIFFUSION, HANGING DROP",,"PEG 3350, Isopropanol, Phenol, Tris, Magnesium",293,"2014-08-18","4W5T","2.5",,0.2151,0.1728,,0.1748,2.5,29412,"MOLECULAR REPLACEMENT",
"4W65",100,"X-RAY DIFFRACTION",1.93,36.42,"VAPOR DIFFUSION, SITTING DROP",7.5,"EBS INTERNAL TRACKING NUMBER
 500 MM NACL, 2 MM DTT, 0.025% SODIUM AZIDE, 5% GLYCEROL, 0.4
 LISO4; 20% EG ADDED AS CRYOPROTECTANT, VAPOR DIFFUSION,
 SITTING DROP, TEMPERATURE 289K",289,"2014-08-20","4W65","1.38",16.73,0.1718,0.1529,,0.1538,1.38,47222,"MOLECULAR REPLACEMENT",
"4W5U",100,"X-RAY DIFFRACTION",4.01,69.34,"VAPOR DIFFUSION, HANGING DROP",5,"1.9 M sodium malonate",292,"2014-08-18","4W5U","2.771",64.2189,0.2084,0.1498,,0.1515,2.771,33144,"MOLECULAR REPLACEMENT",
"4W66",100,"X-RAY DIFFRACTION",2.8,56.02,"VAPOR DIFFUSION, SITTING DROP",8.5,"0.2M Calcium Chloride, 
0.1M This-Cl
20% PEG4000",289,"2014-08-20","4W66","2.36",24.276,0.2376,0.1864,,0.189,2.36,22422,
"4W5V",,"X-RAY DIFFRACTION",2.61,52.8,"VAPOR DIFFUSION, SITTING DROP",8,"100 mM Tris, pH 8.0, 20% PEG MME 550,
200 mM potassium formate, 20% glycerol; seeded",293,"2014-08-19","4W5V","2.5",,0.2828,0.2211,,0.2244,2.5,10631,"MOLECULAR REPLACEMENT",
"4W67",100,"X-RAY DIFFRACTION",1.51,18.3,"VAPOR DIFFUSION, SITTING DROP",7.5,"0.007 M cadmium sulfate, 0.1 M Hepes, and 1.5 M sodium acetate",293,"2014-08-20","4W67","1.001",6.4081,0.1482,0.1086,,0.1102,1.001,3131,"AB INITIO PHASING",
"4W5W",100,"X-RAY DIFFRACTION",2.45,49.88,"VAPOR DIFFUSION, HANGING DROP",,"Protein:Reservoir 1:1
Protein sample:8 mg ml-1 protein, 20 mM Bis-Tris propane pH 8, 50 mM KCl, 10% glycerol, 5 mM TCEP
Reservoir solution: 100 mM Tris pH 7, 0.15 M AmSO4, 13% PEG 3350, 5 mM TCEP",293,"2014-08-19","4W5W","2.9",82.79,0.2495,0.1957,,0.1983,2.9,9393,"MOLECULAR REPLACEMENT",
"4W68",150,"X-RAY DIFFRACTION",2.43,49.47,"VAPOR DIFFUSION, HANGING DROP",8,"0.1 M Tris pH 8.0, 1.6 M Ammonium Sulfate [Hampton Research Ammonium Sulfate Grid Screen, condition B5]",290,"2014-08-20","4W68","2",14.252,0.2422,0.19914,,0.2013,2,17228,"MOLECULAR REPLACEMENT",
"4W5X",100,"X-RAY DIFFRACTION",2.31,46.65,"EVAPORATION",8.8,"0.08M Bis-Tris phosphate/citric acid, 18% (w/v) PEG 3350",293,"2014-08-19","4W5X","2.002",,0.2471,0.1955,,0.2007,2.002,16276,"SAD",
"4W69",100,"X-RAY DIFFRACTION",3.71,66.84,"VAPOR DIFFUSION, HANGING DROP",,"0.4M MgFormate, 0.1M Acetate pH 4.6, 2%w/v benzamidine",298,"2014-08-20","4W69","3.975",,0.335,0.307,,0.31,3.975,7334,"MOLECULAR REPLACEMENT",
"4W5Y",100,"X-RAY DIFFRACTION",1.4,12.34,"VAPOR DIFFUSION, SITTING DROP",7.5,"0.1 M Hepes, 2.0 M ammonium sulfate, and 2.0 M NDSB-211",293,"2014-08-19","4W5Y","1.122",2.7084,0.1,0.0812,,0.0822,1.122,2874,"AB INITIO PHASING",
"4W7L",100,"X-RAY DIFFRACTION",2.49,50.68,"VAPOR DIFFUSION, SITTING DROP",,"35% PEG 2000 MME",298,"2014-08-22","4W7L","1.05",,0.1498,0.1308,,0.1318,1.05,405142,"MOLECULAR REPLACEMENT",
"4W7M",100,"X-RAY DIFFRACTION",2.51,51,"VAPOR DIFFUSION, SITTING DROP",,"32.5% PEG 2000 MME",298,"2014-08-22","4W7M","1.15",,0.1499,0.1313,,0.1322,1.15,319118,"MOLECULAR REPLACEMENT",
"4W7N",100,"X-RAY DIFFRACTION",2.49,50.55,"VAPOR DIFFUSION, SITTING DROP",,"35% PEG 2000 MME",298,"2014-08-22","4W7N","1.401",,0.1839,0.1442,,0.1461,1.401,180986,"MOLECULAR REPLACEMENT",
"4W7O",100,"X-RAY DIFFRACTION",2.52,51.23,"VAPOR DIFFUSION, SITTING DROP",,"35% PEG 2000 MME",298,"2014-08-22","4W7O","1.2",,0.1529,0.1414,,0.1415,1.2,146748,"MOLECULAR REPLACEMENT",
"4W80",100,"X-RAY DIFFRACTION",4.86,74.67,"VAPOR DIFFUSION",4.6,"Grown in 1.8 M ammonium sulfate, 100 mM Na acetate pH 4.6 using protein purified in 20 mM Tris pH 8, 150 mM NaCl and 0.5 mM TCEP.",277.15,"2014-08-22","4W80","3.2",,0.2152,0.1985,,0.1993,3.2,9744,"MOLECULAR REPLACEMENT",
"4W7P",100,"X-RAY DIFFRACTION",2.52,51.2,"VAPOR DIFFUSION, HANGING DROP",,"0.1 M MES PH 5.5, 50 mM CACL2, 7% PEG 3350",293,"2014-08-22","4W7P","2.8",52.33,0.2462,0.2056,,0.2076,2.8,45875,"MOLECULAR REPLACEMENT",
"4W81",150,"X-RAY DIFFRACTION",2.4,48.74,"VAPOR DIFFUSION, HANGING DROP",8,"Hampton Ammonium Sulfate Grid Screen condition B5 
0.1 M Tris pH 8.0, 1.6 M Ammonium Sulfate",290,"2014-08-22","4W81","2.25",15.521,0.23263,0.19292,,0.19477,2.25,6017,"MOLECULAR REPLACEMENT",
"4W82",100,"X-RAY DIFFRACTION",2.03,39.34,"VAPOR DIFFUSION, HANGING DROP",6.5,"100 mM Bis Tris pH 6.5, 100 mM MgCl2, 19% (w/v) PEG 3350",296,"2014-08-22","4W82","1.7",27.94,0.2171,0.1867,,0.1877,1.7,59723,"MOLECULAR REPLACEMENT",
"4W7R",100,"X-RAY DIFFRACTION",2.41,49,"VAPOR DIFFUSION, HANGING DROP",,"20% PEG3350, 0.2M Potassium formate",298,"2014-08-22","4W7R","1.8",,0.253,0.223,,0.226,1.8,90614,"MOLECULAR REPLACEMENT",
"4W7S",100,"X-RAY DIFFRACTION",2.8,56.06,"VAPOR DIFFUSION, SITTING DROP",7.8,"30% (v/v) PEG 400, 0.2 M MgCl2, 0.1 M Hepes-NaOH, pH 7.2-7.8, 0.1 M glycine",277,"2014-08-22","4W7S","2.542",,0.2193,0.1662,,0.1688,2.542,39682,
"4W84",100,"X-RAY DIFFRACTION",3.4,63.81,"VAPOR DIFFUSION, HANGING DROP",,"PEG3350, PEG400, magnesium chloride",291,"2014-08-22","4W84","1.79",28.49,0.2022,0.1783,,0.1796,1.79,190903,"AB INITIO PHASING",
"4W7D",100,"X-RAY DIFFRACTION",2.52,51.24,"VAPOR DIFFUSION, HANGING DROP",9.5,"20% PEG8000, 0.1M CHES pH9.5",298,"2014-08-21","4W7D","1.8",,0.221,0.179,,0.183,1.8,49628,"MOLECULAR REPLACEMENT",
"4W7E",100,"X-RAY DIFFRACTION",3.09,60.18,"VAPOR DIFFUSION, HANGING DROP",8,"0.1M Imidazole pH 8.0, 10% PEG8000",298,"2014-08-21","4W7E","2.592",,0.262,0.207,,0.213,2.592,10574,"MOLECULAR REPLACEMENT",
"4W7F",100,"X-RAY DIFFRACTION",1.88,34.68,"VAPOR DIFFUSION, HANGING DROP",9.5,"20% PEG8000, 0.1M CHES pH 9.5",298,"2014-08-21","4W7F","2.9",,0.332,0.264,,0.271,2.9,4554,"MOLECULAR REPLACEMENT",
"4W7G",100,"X-RAY DIFFRACTION",1.89,35.08,"VAPOR DIFFUSION, HANGING DROP",6.5,"0.1 M MES, and 20% (w/v) PEG 10000",293,"2014-08-22","4W7G","2.1",35.6,0.2196,0.1737,,0.1766,2.1,27513,"MOLECULAR REPLACEMENT",
"4W7H",100,"X-RAY DIFFRACTION",1.99,38.14,"VAPOR DIFFUSION",8.5,"PEG 4000, Lithium chloride, tris (hydroxymethyl) aminomethane",293,"2014-08-22","4W7H","3.11",78.512,0.29465,0.19725,,0.20177,3.11,7336,"MOLECULAR REPLACEMENT",
"4W7I",100,"X-RAY DIFFRACTION",2.59,52.42,"VAPOR DIFFUSION",6.5,"PEG 300, cacodylate, calcium acetate",293,"2014-08-22","4W7I","1.98",41.11,0.28618,0.23688,,0.23932,1.98,73314,"MOLECULAR REPLACEMENT",
"4W7J",100,"X-RAY DIFFRACTION",2.19,43.8,"VAPOR DIFFUSION, SITTING DROP",,"32.5% PEG 4000",298,"2014-08-22","4W7J","1.79",,0.2418,0.1935,,0.1959,1.79,150153,"MOLECULAR REPLACEMENT",
"4W7K",100,"X-RAY DIFFRACTION",2.49,50.55,"VAPOR DIFFUSION, SITTING DROP",,"35% PEG 2000 MME",298,"2014-08-22","4W7K","1.05",,0.1568,0.1354,,0.1364,1.05,364071,"MOLECULAR REPLACEMENT",
"4W7A",100,"X-RAY DIFFRACTION",7.05,82.42,"VAPOR DIFFUSION, HANGING DROP",5.5,"3M NaCl, 0.1M Bis-Tris pH 5.5",298,"2014-08-21","4W7A","3.603",,0.3018,0.278,,0.2804,3.603,33234,"MOLECULAR REPLACEMENT",
"4W7C",100,"X-RAY DIFFRACTION",3.29,62.57,"VAPOR DIFFUSION, HANGING DROP",,"30% PEG400, 0.1M Cacodylate pH 6.5, 0.2M Li2SO4",298,"2014-08-21","4W7C","2.5",,0.2537,0.2265,,0.2292,2.5,46491,"MOLECULAR REPLACEMENT",
"4W6S",100,"X-RAY DIFFRACTION",4.12,70.16,"VAPOR DIFFUSION, HANGING DROP",4.2,"40% PEG300, 0.1M Phosphate-citrate pH 4.2",298,"2014-08-20","4W6S","3.1",,0.276,0.2232,,0.2285,3.1,16527,"MOLECULAR REPLACEMENT",
"4W74",100,"X-RAY DIFFRACTION",2.53,51.37,"VAPOR DIFFUSION, HANGING DROP",5.5,"17% PEG10000, 0.1M Ammpnium acetate, 0.1M Bis-Tris pH 5.5",298,"2014-08-21","4W74","2.1",,0.235,0.212,,0.214,2.1,119406,"MOLECULAR REPLACEMENT",
"4W6T",100,"X-RAY DIFFRACTION",3.7,66.72,"VAPOR DIFFUSION, HANGING DROP",,"0.15M Kbr, 30% PEG MME 2000",298,"2014-08-20","4W6T","1.604",,0.207,0.18,,0.182,1.604,51563,"MOLECULAR REPLACEMENT",
"4W75",100,"X-RAY DIFFRACTION",2.93,58.08,"VAPOR DIFFUSION, HANGING DROP",,"30% PEG MME 2000, 0.15M KBr",298,"2014-08-21","4W75","3.473",,0.3446,0.3015,,0.3057,3.473,8175,"MOLECULAR REPLACEMENT",
"4W6U",100,"X-RAY DIFFRACTION",2.21,44.27,"VAPOR DIFFUSION, HANGING DROP",4.2,"0.2M NaCl, 0.1M Phosphate-citrate pH 4.2, 20% PEG8000",298,"2014-08-20","4W6U","2.28",,0.25,0.21,,0.214,2.28,42926,"MOLECULAR REPLACEMENT",
"4W76",100,"X-RAY DIFFRACTION",2.49,50.53,"VAPOR DIFFUSION, HANGING DROP",5.5,"3M NaCl, 0.1M Bis-Tris pH 5.5",298,"2014-08-21","4W76","2.35",,0.288,0.233,,0.238,2.35,22073,"MOLECULAR REPLACEMENT",
"4W6V",100,"X-RAY DIFFRACTION",4.09,69.9,"VAPOR DIFFUSION, SITTING DROP",4.4,"PEG 300, NaCl, Li2SO4, LiH2PO4",291,"2014-08-21","4W6V","3.01819",105.7227,0.294,0.2571,,0.259,3.01819,19387,"MOLECULAR REPLACEMENT",
"4W77",100,"X-RAY DIFFRACTION",2.47,50.23,"VAPOR DIFFUSION, HANGING DROP",6.5,"50% PEG200, 0.2M MgCl2, 0.1M NaCacodylate pH 6.5",298,"2014-08-21","4W77","3.1",,0.2908,0.2169,,0.2243,3.1,9831,"MOLECULAR REPLACEMENT",
"4W6W",100,"X-RAY DIFFRACTION",3.06,59.83,"VAPOR DIFFUSION, SITTING DROP",5.5,"160 mM NaCl, 80 mM Bis-Tris pH 5.5, 20% PEG-3350",293,"2014-08-21","4W6W","2.51",32.773,0.2542,0.19705,,0.19974,2.51,12390,"MOLECULAR REPLACEMENT",
"4W78",100,"X-RAY DIFFRACTION",2.41,48.88,"VAPOR DIFFUSION, HANGING DROP",,"24% PEG 3350, 20 mM CaCl2, 20 mM CdCl2, 20 mM CoCl2",298,"2014-08-21","4W78","1.541",,0.2046,0.1768,,0.1771,1.541,180529,
"4W6X",100,"X-RAY DIFFRACTION",2.12,41.95,"VAPOR DIFFUSION, SITTING DROP",4,"1 M (NH4)2 SO4, 90 mM Na-citrate pH 4.0",293,"2014-08-21","4W6X","1.88",31.457,0.22601,0.18552,,0.18759,1.88,20400,"MOLECULAR REPLACEMENT",
"4W79",,"X-RAY DIFFRACTION",2.67,53.96,"VAPOR DIFFUSION, HANGING DROP",6,"PROTEIN SOLUTION (10 MG/ML SE-MET        
PROTEIN, 0.050 M SODIUM CHLORIDE, 0.003 M SODIUM AZIDE, 0.0003 M    
TCEP, BIS-TRIS PH 7.0) MIXED IN A 1:1 RATIO WITH THE WELL SOLUTION (1% ETHYLENE GLYCOL, 1.8 M AMMONIUM SULFATE, 0.10 M MES PH 6.0). CRYOPROTECTED IN FOUR STAGES WITH WELL SOLUTION USING 0 TO 25 % ETHYLENE GLYCOL, VAPOR DIFFUSION, HANGING DROP, TEMPERATURE 291K",291,"2014-08-21","4W79","1.5",17.19,0.1699,0.1437,,0.145,1.5,38673,
"4W6Y",100,"X-RAY DIFFRACTION",2.48,50.47,"VAPOR DIFFUSION, SITTING DROP",6.5,"2 M (NH4)2 SO4, 5% PEG-400 and 100 mM MES pH 6.5",293,"2014-08-21","4W6Y","1.57",23.383,0.22567,0.19497,,0.19648,1.57,40616,"MOLECULAR REPLACEMENT",
